id_senado,sigla_tipo_senado,numero_senado,ano_senado,id_camara,sigla_tipo_camara,numero_camara,ano_camara
133301,PLS,00244,2018,,,,
,,,,2194961,PL,1667,2019
,,,,2153455,PEC,365,2017
125435,PLS,00156,2016,,,,
,,,,2260913,PL,4346,2020
,,,,2190871,PL,275,2019
,,,,2247054,PL,1744,2020
,,,,2182398,PL,10663,2018
,,,,2255701,PL,3417,2020
,,,,2115377,PL,6396,2016
,,,,2151071,PL,8546,2017
121373,PLC,00041,2015,622066,PL,7919,2014
,,,,2137743,PL,7655,2017
,,,,2198422,PL,2337,2019
,,,,1594295,PL,2438,2015
127230,PLS,00383,2016,2138676,PL,7685,2017
,,,,1230335,PLN,3,2015
122300,PLC,00074,2015,494394,PL,677,2011
120483,MPV,00673,2015,1514506,PLV,8,2015
,,,,819426,PL,8220,2014
,,,,2255558,PL,3394,2020
,,,,2190466,PL,35,2019
,,,,2269926,PL,373,2021
,,,,2265812,PL,5318,2020
,,,,498443,PL,1062,2011
,,,,621821,PL,7896,2014
,,,,2075791,PL,4146,2015
,,,,547287,PL,4029,2012
142575,PL,03387,2020,,,,
,,,,543213,PL,3791,2012
,,,,2154106,PL,8784,2017
134196,PLS,00376,2018,,,,
,,,,618585,PL,7685,2014
,,,,2256353,PL,3529,2020
,,,,534778,PL,3230,2012
144657,PL,04538,2020,,,,
,,,,517694,PL,2155,2011
,,,,1302535,PL,1833,2015
,,,,2259795,PL,4140,2020
,,,,1537410,PL,2113,2015
,,,,2268803,PL,133,2021
,,,,565688,PL,5042,2013
,,,,2238685,PL,593,2020
,,,,552352,PL,4256,2012
,,,,2269848,PL,356,2021
,,,,523656,PL,2523,2011
,,,,2141888,PL,7906,2017
120495,PLC,00022,2015,622072,PL,7924,2014
141307,PL,01185,2020,,,,
,,,,606022,PL,7106,2014
,,,,536042,PL,3349,2012
,,,,2218619,PL,4864,2019
,,,,2241778,PL,863,2020
115479,PEC,00068,2013,,,,
,,,,556792,PL,4525,2012
,,,,560070,PL,4732,2012
,,,,2215743,PL,4547,2019
,,,,2239664,PL,756,2020
,,,,2237693,PL,351,2020
,,,,569561,PL,5258,2013
,,,,2253941,PL,2953,2020
140789,PL,00393,2020,,,,
,,,,2236991,PL,266,2020
,,,,2174569,PLP,506,2018
,,,,2253046,MPV,969,2020
133127,PLS,00220,2018,,,,
,,,,2213806,PL,4281,2019
142134,PL,02928,2020,,,,
,,,,2259235,PL,4057,2020
,,,,2089000,PEC,247,2016
,,,,2226709,PL,5633,2019
142420,PL,03211,2020,,,,
,,,,1215722,PL,1292,2015
121990,PLC,00056,2015,509399,PL,1614,2011
,,,,556129,PL,4462,2012
,,,,2180402,PL,10498,2018
,,,,2198335,PL,2324,2019
,,,,2121513,PL,6734,2016
,,,,2197083,PL,2094,2019
,,,,2248234,PL,1888,2020
,,,,565766,PL,5060,2013
,,,,2265992,PL,5361,2020
,,,,2261132,PL,4375,2020
,,,,602813,PL,6860,2013
101667,PLS,00494,2011,,,,
136637,PL,02708,2019,,,,
,,,,2075025,PL,4028,2015
140787,PL,00392,2020,,,,
,,,,2117613,PL,6509,2016
,,,,2189436,PEC,452,2018
,,,,500468,PL,1228,2011
,,,,2157706,PL,8871,2017
,,,,2206793,PL,3350,2019
,,,,2269994,PL,389,2021
,,,,2222555,PL,5284,2019
,,,,593181,PL,6414,2013
,,,,2237718,PL,364,2020
,,,,2190541,PL,95,2019
,,,,2191030,PLP,9,2019
,,,,2224900,PL,5486,2019
,,,,2265220,PL,5174,2020
,,,,2164901,PL,9268,2017
,,,,1306869,PL,1886,2015
,,,,2230809,PL,6180,2019
135983,PEC,00034,2019,946494,PEC,2,2015
,,,,1514550,PL,2044,2015
133391,PEC,00008,2018,,,,
,,,,2230063,PL,6079,2019
,,,,2214924,PL,4444,2019
133559,PLC,00055,2018,494113,PL,651,2011
,,,,2138930,PL,7707,2017
,,,,2082226,PL,5037,2016
,,,,2079072,PL,4673,2016
,,,,1229861,PL,1419,2015
,,,,2162631,PLV,43,2017
114045,PLS,00337,2013,,,,
,,,,2254184,PL,3024,2020
,,,,2191142,PL,457,2019
126401,PLS,00284,2016,,,,
,,,,571671,PL,5374,2013
,,,,2079473,PL,4717,2016
,,,,537630,PL,3463,2012
,,,,2213325,MPV,892,2019
,,,,571330,PL,5354,2013
,,,,540473,PL,3645,2012
,,,,2265735,PL,5311,2020
,,,,565003,PL,4982,2013
,,,,2254980,PL,3249,2020
117685,PLC,00056,2014,564686,PL,4947,2013
,,,,2212588,MPV,888,2019
127138,MPV,00749,2016,,,,
,,,,2253774,PL,2915,2020
124740,PLS,00017,2016,,,,
,,,,546168,PL,3964,2012
,,,,2091903,PL,5832,2016
,,,,598240,PL,6642,2013
,,,,503505,PL,1420,2011
,,,,1229568,PL,1385,2015
134909,PLC,00134,2018,534065,PL,3141,2012
,,,,1712733,PL,2915,2015
,,,,2205471,PLP,145,2019
,,,,1713490,PEC,127,2015
,,,,2263186,PL,4680,2020
,,,,962505,PL,583,2015
122406,PLC,00077,2015,518068,PL,2177,2011
,,,,1306898,PLP,106,2015
,,,,591663,PL,6324,2013
,,,,2181614,PL,10580,2018
,,,,1215086,PL,1230,2015
,,,,2252084,PL,2531,2020
,,,,514435,PL,1954,2011
120557,PEC,00044,2015,,,,
,,,,2269124,PL,232,2021
,,,,1692980,PL,2771,2015
,,,,2057353,PL,3803,2015
131734,PLC,00152,2017,945475,PL,90,2015
,,,,1618103,PL,2593,2015
141399,MPV,00940,2020,,,,
,,,,2170409,PL,9870,2018
,,,,2132673,PL,7527,2017
,,,,2208679,PL,1121,2019
,,,,1738778,PEC,141,2015
138339,PL,04719,2019,,,,
,,,,2255053,PL,3265,2020
,,,,946783,PL,388,2015
,,,,2236602,PL,128,2020
,,,,612888,PL,7430,2014
,,,,577056,PL,5583,2013
,,,,2199163,PL,2498,2019
,,,,492396,PL,478,2011
,,,,1229876,PL,1423,2015
,,,,616273,PEC,404,2014
142149,PL,02944,2020,,,,
141561,PL,01886,2020,,,,
,,,,607332,PL,7213,2014
,,,,1579318,PLP,130,2015
,,,,2218436,PL,4838,2019
,,,,2209893,PL,3780,2019
,,,,964584,PL,607,2015
,,,,2058258,PEC,178,2015
,,,,2234557,PLP,276,2019
,,,,513465,PEC,59,2011
,,,,2122784,PL,6816,2017
114762,PLC,00089,2013,493579,PL,612,2011
,,,,2024824,PL,3414,2015
,,,,2055700,PL,3667,2015
,,,,2167770,PL,9510,2018
,,,,2056842,PL,3776,2015
122080,PLS,00418,2015,,,,
,,,,491024,PL,79,2011
99531,PEC,00013,2011,,,,
,,,,2160232,PEC,374,2017
131060,PLS,00367,2017,,,,
,,,,2184092,PL,10852,2018
,,,,2075701,PL,4118,2015
,,,,1741217,PL,3106,2015
,,,,552167,PL,4237,2012
,,,,2143213,PLV,20,2017
,,,,593624,PL,6432,2013
,,,,602968,PL,6871,2013
,,,,2146011,PL,8120,2017
,,,,538327,PL,3502,2012
,,,,946645,PL,357,2015
134471,PLC,00104,2018,2077498,PL,4431,2016
,,,,2083394,PL,5167,2016
,,,,2255819,PL,3453,2020
,,,,623800,PL,8042,2014
123157,PLS,00613,2015,2057821,PL,3834,2015
,,,,506791,PL,1531,2011
,,,,511176,PL,1761,2011
,,,,2126818,PL,7203,2017
,,,,498050,PL,999,2011
,,,,1266686,PLP,81,2015
,,,,2179867,PL,10473,2018
,,,,614636,PLP,390,2014
,,,,2139922,PL,7758,2017
100180,PLS,00243,2011,,,,
,,,,2196328,PL,1926,2019
,,,,490929,PL,31,2011
,,,,2256873,PL,3662,2020
,,,,2192167,PL,812,2019
,,,,2198003,PL,2272,2019
,,,,2192107,PL,796,2019
,,,,2216662,PL,4636,2019
131731,PLC,00149,2017,494628,PL,712,2011
,,,,2125928,PL,7157,2017
,,,,946005,PL,212,2015
,,,,601415,PL,6777,2013
,,,,591023,PL,6297,2013
,,,,2188491,PL,11151,2018
,,,,2182297,PLP,534,2018
,,,,1279230,PL,1575,2015
,,,,2264925,PL,5077,2020
,,,,2152259,PL,8633,2017
,,,,2259210,PL,1328,2020
,,,,2267822,PL,5611,2020
,,,,2265657,PL,5296,2020
131416,PLS,00424,2017,,,,
101467,PLS,00457,2011,,,,
,,,,2080568,PL,4843,2016
,,,,1724663,PL,2982,2015
,,,,2241860,PL,938,2020
,,,,2221700,PL,5212,2019
,,,,618936,PL,7709,2014
,,,,545669,PL,3936,2012
,,,,2114058,PLN,42,2016
,,,,2081839,PL,4973,2016
,,,,2246357,MPV,948,2020
99600,PLS,00122,2011,,,,
,,,,2080353,PEC,198,2016
,,,,546919,PLN,13,2012
,,,,563752,PL,4866,2012
,,,,499457,PL,1154,2011
,,,,2169921,PL,9852,2018
,,,,2175563,PL,10261,2018
,,,,2124665,PL,7030,2017
,,,,2052475,PL,3512,2015
,,,,2255557,PL,3393,2020
,,,,524865,PL,2576,2011
,,,,2256851,PL,3652,2020
119934,PLS,00092,2015,,,,
,,,,2200104,PL,2615,2019
,,,,2226619,PL,5628,2019
123265,PLC,00140,2015,513839,PL,1920,2011
,,,,2077252,PL,4390,2016
,,,,2086486,PL,5464,2016
138718,PL,05021,2019,2132889,PL,7544,2017
104129,PLS,00012,2012,,,,
126405,PLS,00285,2016,2166878,PL,9433,2017
,,,,606028,PL,7107,2014
135387,PL,00859,2019,,,,
,,,,2178979,PL,10421,2018
,,,,949094,PL,466,2015
,,,,2259958,PL,4179,2020
,,,,547023,PL,4014,2012
,,,,2113535,PL,6264,2016
,,,,1805775,PL,3141,2015
,,,,2025023,PL,3424,2015
,,,,2259711,MPV,994,2020
,,,,2194899,PEC,24,2019
,,,,587784,PLV,19,2013
,,,,2143803,PL,8028,2017
142022,PL,01562,2020,,,,
,,,,2258885,PL,3988,2020
,,,,513873,PL,1926,2011
,,,,1738690,PL,3073,2015
,,,,2263430,PL,4732,2020
,,,,2260552,PL,4240,2020
117859,MPV,00646,2014,,,,
99909,PLS,00163,2011,,,,
101007,PLS,00388,2011,2129818,PLP,365,2017
118984,PLS,00334,2014,,,,
,,,,566219,PL,5086,2013
,,,,2121881,PL,6768,2016
,,,,517421,PLP,91,2011
,,,,2153128,PL,8711,2017
100194,PEC,00034,2011,,,,
146639,PL,00510,2021,,,,
,,,,2270658,PL,538,2021
,,,,2130721,PL,7470,2017
,,,,976410,PL,633,2015
121401,PLS,00306,2015,,,,
,,,,490886,PL,3,2011
104604,PLS,00054,2012,,,,
,,,,2166569,PL,9372,2017
,,,,2242875,PL,1514,2020
138095,PL,04423,2019,,,,
,,,,501893,PL,1335,2011
,,,,491724,PL,350,2011
122687,PLS,00531,2015,,,,
,,,,545304,PL,3899,2012
,,,,2189052,PEC,448,2018
,,,,644026,PLP,427,2014
,,,,493276,PL,546,2011
,,,,994634,PL,641,2015
,,,,2236775,PL,196,2020
,,,,2193903,PL,1477,2019
,,,,2216775,PL,4649,2019
,,,,2124369,PL,6996,2017
,,,,2091476,PL,5803,2016
,,,,2259835,PL,4157,2020
138247,PL,04665,2019,,,,
122997,PLC,00118,2015,944251,PL,10,2015
,,,,2215158,PL,4477,2019
,,,,2177847,PL,10351,2018
,,,,491140,PL,148,2011
,,,,1548605,PL,2152,2015
107301,PLS,00334,2012,563978,PL,4885,2012
,,,,2081959,PL,5006,2016
,,,,569769,PL,5262,2013
136353,PL,02311,2019,,,,
,,,,1295894,PL,1684,2015
,,,,2080250,PL,4801,2016
,,,,2256418,PL,3556,2020
,,,,2211793,PL,4010,2019
,,,,2082552,PL,5090,2016
,,,,2087273,PL,5507,2016
146091,PL,01369,2019,,,,
,,,,2236513,PL,104,2020
,,,,2149251,PL,8391,2017
142151,PL,02947,2020,,,,
119827,PLS,00057,2015,,,,
,,,,2251652,PL,2405,2020
,,,,496993,PL,884,2011
,,,,603461,PEC,365,2013
,,,,547184,PL,4019,2012
,,,,552128,PL,4233,2012
121063,PLS,00272,2015,,,,
131947,PLS,00499,2017,,,,
,,,,2184494,PL,10894,2018
,,,,2025039,PL,3427,2015
106224,PEC,00032,2012,,,,
,,,,619668,PL,7780,2014
,,,,591185,PEC,309,2013
,,,,511180,PL,1764,2011
,,,,2226027,PL,5583,2019
,,,,2250750,PL,2234,2020
136867,PL,02969,2019,,,,
,,,,2116437,PL,6443,2016
,,,,2207068,PL,3388,2019
,,,,2123197,PL,6873,2017
,,,,2167878,PL,9540,2018
121529,PLS,00328,2015,,,,
145039,PL,04813,2020,,,,
,,,,573715,PL,5435,2013
,,,,2057911,PL,3841,2015
,,,,1280086,PL,1642,2015
,,,,2266252,PL,5422,2020
,,,,2263060,PL,4650,2020
,,,,2216609,PL,4626,2019
,,,,2187275,MPV,858,2018
100586,PLS,00316,2011,,,,
,,,,2075913,PL,4185,2015
,,,,1672302,PL,2706,2015
118385,PLC,00090,2014,590003,PL,6242,2013
,,,,2261323,PL,4419,2020
,,,,2143909,PL,8039,2017
119450,PLS,00410,2014,,,,
,,,,2251994,PL,2489,2020
,,,,2222318,PL,5270,2019
,,,,491248,PL,189,2011
,,,,1701648,PL,2860,2015
,,,,546435,PL,3977,2012
,,,,2194749,PL,1610,2019
,,,,2242256,PL,1176,2020
,,,,2263225,PL,4693,2020
144718,PL,04628,2020,,,,
132780,PLS,00148,2018,,,,
,,,,2244930,PL,1690,2020
128350,PLS,00061,2017,,,,
,,,,530546,PL,2884,2011
122411,PLS,00488,2015,,,,
,,,,2083872,PL,5225,2016
145391,PL,05110,2020,,,,
,,,,2085027,PL,5335,2016
,,,,2192488,PL,931,2019
119845,PLS,00073,2015,,,,
140162,PL,06415,2019,,,,
,,,,2237331,PLP,9,2020
,,,,1198500,PL,1038,2015
,,,,584475,PL,5922,2013
,,,,2256118,PL,3486,2020
,,,,2229714,PL,1927,2019
,,,,494649,PL,714,2011
,,,,2056691,PL,3761,2015
136205,PL,02109,2019,1212641,PL,1191,2015
,,,,2140478,PL,7819,2017
,,,,2221868,PL,5229,2019
,,,,2204068,PL,3005,2019
,,,,946676,PL,365,2015
99480,PLS,00100,2011,,,,
,,,,2236778,PL,199,2020
,,,,2124358,PL,6992,2017
139965,PL,06199,2019,,,,
137866,PL,04214,2019,,,,
,,,,1548826,PL,2163,2015
,,,,2214692,PL,4413,2019
142322,PL,03101,2020,,,,
118879,PLS,00321,2014,,,,
,,,,531389,PL,2947,2011
99232,PLS,00059,2011,,,,
,,,,2265329,PL,5199,2020
,,,,615591,PL,7565,2014
129599,PLS,00190,2017,,,,
,,,,946063,PL,220,2015
,,,,1302176,PL,1802,2015
,,,,2193779,PL,1431,2019
,,,,2092565,PL,5881,2016
141649,PL,02036,2020,,,,
,,,,2195695,PL,1810,2019
,,,,865930,MPV,665,2014
,,,,2075718,PL,4133,2015
145684,PL,05380,2020,,,,
127047,PLS,00361,2016,,,,
,,,,502842,PL,1393,2011
,,,,2220197,PL,5059,2019
122909,PLC,00113,2015,526536,PLP,106,2011
,,,,2233358,PL,6371,2019
,,,,2195525,PL,1776,2019
,,,,2191350,PLP,12,2019
,,,,2193857,PL,1471,2019
,,,,2193684,PL,1382,2019
,,,,2075517,PL,4082,2015
,,,,2190514,PL,71,2019
,,,,996958,PL,736,2015
,,,,2018381,PL,3332,2015
,,,,2239661,PL,753,2020
,,,,1228482,PL,1343,2015
137932,PEC,00119,2019,,,,
,,,,605776,PL,7086,2014
126332,PLS,00266,2016,,,,
,,,,2268076,PL,5651,2020
135232,PL,00723,2019,,,,
,,,,597983,PEC,333,2013
,,,,1549014,PL,2189,2015
,,,,2251475,PL,2380,2020
106063,PLS,00207,2012,,,,
,,,,2148709,PL,8344,2017
,,,,2189053,PL,11176,2018
,,,,2119002,PL,6588,2016
,,,,495810,PL,809,2011
,,,,2264683,PLP,255,2020
,,,,2115740,PL,6416,2016
,,,,2084221,PL,5257,2016
,,,,542694,PLP,169,2012
123979,PLS,00731,2015,,,,
,,,,2153526,MPV,804,2017
,,,,2269752,PL,330,2021
103013,PLS,00657,2011,,,,
,,,,2198973,PL,2461,2019
,,,,2215280,PL,4505,2019
,,,,496290,MPV,528,2011
,,,,2143583,PL,8004,2017
,,,,2270743,PL,556,2021
,,,,606233,PL,7128,2014
,,,,2219642,PL,4956,2019
,,,,537035,PL,3423,2012
,,,,599739,PL,6708,2013
,,,,2115088,PL,6366,2016
,,,,2087392,PL,5528,2016
127628,PLS,00432,2016,,,,
,,,,537500,PL,3458,2012
,,,,2194951,PL,1659,2019
,,,,615029,PL,7541,2014
,,,,556656,PL,4513,2012
,,,,2268809,PL,137,2021
,,,,2196691,PL,2002,2019
145530,PL,05235,2020,,,,
,,,,2081829,PL,4971,2016
,,,,2151771,PL,8602,2017
,,,,2183199,PL,10752,2018
,,,,1302322,PL,1813,2015
,,,,2242063,PL,1034,2020
,,,,2185086,PL,10933,2018
133303,PEC,00007,2018,,,,
,,,,2196993,PL,2079,2019
,,,,2265327,PL,5198,2020
,,,,2234037,PL,6440,2019
,,,,2080600,PL,4849,2016
,,,,2140053,PL,7777,2017
,,,,2189530,PL,11208,2018
134473,PLS,00428,2018,,,,
,,,,2272138,PL,739,2021
,,,,2250593,PL,2176,2020
,,,,1618045,PL,2586,2015
,,,,2239460,PL,694,2020
,,,,2203212,PL,2880,2019
,,,,512542,PL,1846,2011
,,,,2194285,PL,1528,2019
,,,,2197458,PL,2197,2019
,,,,2266086,PL,5386,2020
,,,,2211549,PL,3974,2019
,,,,491455,PL,273,2011
,,,,1199798,PL,1093,2015
,,,,498619,PL,1082,2011
130255,PLS,00250,2017,,,,
125584,PLS,00172,2016,,,,
,,,,537654,PL,3464,2012
,,,,600145,PL,6734,2013
,,,,2262064,PL,4452,2020
,,,,2185865,PL,10948,2018
116759,PLS,00111,2014,,,,
,,,,2170478,PL,9896,2018
119884,PEC,00017,2015,,,,
,,,,578866,PLN,3,2013
,,,,521436,PL,2402,2011
,,,,1514581,PL,2047,2015
,,,,2086076,PL,5420,2016
,,,,2088931,PL,5643,2016
,,,,2259132,PL,4017,2020
,,,,2213933,PL,4288,2019
100716,PEC,00054,2011,,,,
141569,PL,01912,2020,,,,
,,,,556334,PL,4477,2012
,,,,2257031,PL,3705,2020
,,,,2122129,MPV,767,2017
,,,,2076769,PL,4309,2016
,,,,562057,PL,4791,2012
,,,,2216153,PL,4575,2019
,,,,2195032,PL,1680,2019
,,,,2270839,PL,578,2021
,,,,2265265,PL,5184,2020
,,,,2213243,PL,4188,2019
,,,,619891,PL,7786,2014
,,,,2188135,PL,11104,2018
,,,,2239407,PL,676,2020
,,,,2223864,PL,5375,2019
,,,,1549389,PL,2226,2015
125065,PLS,00075,2016,,,,
,,,,2085201,PL,5350,2016
119349,PLS,00379,2014,,,,
,,,,2259975,PL,4188,2020
,,,,1266559,PL,1508,2015
,,,,621819,PL,7894,2014
,,,,1228722,PL,1360,2015
,,,,2167744,PL,9498,2018
,,,,604990,PL,7019,2013
,,,,2192631,PL,997,2019
,,,,2110222,PL,6063,2016
,,,,2166122,PL,9330,2017
,,,,618543,PL,7682,2014
129030,MPV,00777,2017,,,,
,,,,526503,PL,2657,2011
,,,,2252169,PL,2558,2020
,,,,2209791,PLP,167,2019
,,,,2261031,PL,4365,2020
,,,,547378,PL,4037,2012
,,,,2138846,PL,7697,2017
,,,,687758,PL,8058,2014
105776,PLS,00176,2012,570789,PL,5337,2013
,,,,2217751,PL,4757,2019
,,,,493399,PL,588,2011
,,,,1673153,PL,2754,2015
101045,PLS,00395,2011,577928,PL,5628,2013
106520,PEC,00041,2012,,,,
,,,,490925,PL,27,2011
,,,,522553,PL,2451,2011
135140,PL,00584,2019,,,,
,,,,522661,PL,2460,2011
,,,,589972,PL,6235,2013
,,,,2250287,PL,2058,2020
103493,PLS,00710,2011,,,,
,,,,530439,PL,2867,2011
,,,,2074938,PL,3984,2015
,,,,2120482,PL,6659,2016
,,,,2188208,PL,11115,2018
,,,,2256425,PL,3560,2020
,,,,2215866,PEC,128,2019
,,,,2167691,PL,9479,2018
137383,PL,03677,2019,,,,
111904,PLC,00007,2013,,,,
,,,,2241630,PL,787,2020
,,,,2201526,PL,2785,2019
,,,,2154069,PL,8777,2017
,,,,2213236,PL,4181,2019
,,,,2267790,PLV,43,2020
131649,PLS,00446,2017,,,,
,,,,564149,PL,4912,2012
103527,PLS,00714,2011,605354,PL,7033,2014
,,,,2195890,PL,1854,2019
,,,,2194306,PL,1532,2019
,,,,2200810,PL,2756,2019
,,,,1306994,PL,1898,2015
,,,,501482,PL,1289,2011
,,,,1672171,PL,2694,2015
,,,,2258556,PL,3915,2020
,,,,2142193,PL,7924,2017
,,,,2179752,PLV,17,2018
122185,PLS,00443,2015,,,,
,,,,493136,PL,521,2011
119346,PLS,00372,2014,,,,
,,,,531627,PL,2959,2011
129962,PLS,00219,2017,,,,
,,,,1278861,PL,1542,2015
,,,,1738563,PL,3065,2015
,,,,2224218,PL,5397,2019
,,,,2253319,PL,2789,2020
,,,,2114593,PL,6326,2016
,,,,1738814,PEC,142,2015
,,,,548355,PL,4078,2012
,,,,2209116,PL,3698,2019
,,,,2238124,PL,440,2020
,,,,2121775,PL,6757,2016
,,,,2229489,PL,5976,2019
,,,,2269417,PL,242,2021
,,,,2211560,PL,3978,2019
,,,,2265210,PL,5165,2020
,,,,1701556,PL,2858,2015
134290,PLS,00399,2018,,,,
137895,PL,04234,2019,,,,
132608,PLS,00118,2018,,,,
,,,,2146293,PL,8157,2017
,,,,2216363,PL,4604,2019
,,,,523786,PL,2530,2011
,,,,2261942,PL,4429,2020
,,,,1307558,PL,1950,2015
,,,,2124938,PL,7069,2017
,,,,623606,PL,8027,2014
,,,,2268768,PL,108,2021
,,,,541259,PL,3690,2012
,,,,576353,PL,5549,2013
123734,PLS,00697,2015,,,,
,,,,491062,PL,109,2011
,,,,1554105,PL,2241,2015
,,,,2198836,PL,2425,2019
,,,,524767,PL,2568,2011
,,,,2259726,PL,4122,2020
,,,,2217765,PL,4758,2019
133943,PLC,00078,2018,2158425,PL,8939,2017
,,,,2223001,PL,5332,2019
,,,,2095557,PL,6044,2016
,,,,2252061,PL,2521,2020
129872,PLC,00073,2017,2079314,PL,4707,2016
,,,,1805474,PL,3133,2015
,,,,2265833,PL,5323,2020
,,,,2266295,PL,5423,2020
,,,,2264912,PL,5073,2020
,,,,537307,PL,3448,2012
,,,,597403,PLN,18,2013
,,,,519352,PL,2268,2011
,,,,2194959,PL,1666,2019
,,,,2248283,PL,1905,2020
,,,,1194765,PL,973,2015
,,,,2218077,PLN,21,2019
141397,MPV,00938,2020,,,,
,,,,2163153,PL,9163,2017
,,,,945522,PL,125,2015
137928,PEC,00118,2019,,,,
122626,PLC,00100,2015,621950,PL,7902,2014
,,,,2122907,PL,6818,2017
,,,,2252573,PL,2622,2020
119309,PLS,00367,2014,,,,
,,,,515391,MPV,542,2011
,,,,2266684,PL,5472,2020
,,,,2262888,PLP,235,2020
,,,,796538,PL,8143,2014
118636,PLS,00277,2014,,,,
,,,,2140761,PL,7830,2017
,,,,2169936,PL,9856,2018
,,,,2078198,PL,4555,2016
,,,,1736093,PL,3062,2015
,,,,2249339,PL,1953,2020
,,,,947808,PL,422,2015
,,,,2182727,PL,10710,2018
,,,,2229043,MPV,903,2019
,,,,2222775,PL,5313,2019
,,,,2264052,PL,4840,2020
,,,,2212074,PL,4073,2019
140613,PL,00189,2020,,,,
,,,,2189251,PL,11186,2018
144727,PL,04636,2020,,,,
,,,,531899,PL,2978,2011
,,,,1301178,PL,1753,2015
,,,,2214203,PL,4348,2019
,,,,2242160,PL,1099,2020
,,,,582166,PL,5839,2013
,,,,2146216,PL,8145,2017
,,,,2241777,PL,862,2020
,,,,2127233,MPV,770,2017
,,,,2114057,PLN,41,2016
,,,,2155789,PLP,431,2017
,,,,2250823,PL,2266,2020
,,,,2242212,PL,1138,2020
125213,PLS,00117,2016,,,,
,,,,2271974,PL,704,2021
,,,,2210348,PL,3838,2019
,,,,2193168,PL,1149,2019
125274,PLS,00131,2016,,,,
,,,,2056951,PL,3786,2015
,,,,2197231,PL,2137,2019
,,,,2079560,PL,4742,2016
141432,PL,01538,2020,,,,
,,,,2207410,PL,3427,2019
,,,,2075800,PL,4153,2015
,,,,2056182,PLP,197,2015
,,,,1999529,PL,3209,2015
,,,,539317,PLP,157,2012
,,,,2270253,PL,448,2021
,,,,2192754,PL,1049,2019
,,,,522949,PL,2479,2011
,,,,2239526,PL,720,2020
,,,,2158455,PL,8944,2017
,,,,2150287,PL,8466,2017
,,,,2242872,PL,1511,2020
,,,,526852,PLP,107,2011
,,,,598858,PEC,337,2013
,,,,687790,PL,8060,2014
,,,,2193213,PL,1173,2019
124832,PEC,00005,2016,,,,
,,,,1548818,PL,2159,2015
135180,PL,00647,2019,,,,
,,,,2193560,PL,1328,2019
,,,,1548950,PL,2177,2015
,,,,493474,PL,601,2011
123242,PLS,00626,2015,,,,
,,,,553819,PL,4337,2012
142153,MPV,00973,2020,,,,
,,,,2224363,PL,5424,2019
,,,,2123794,PL,6924,2017
,,,,2251887,PLP,120,2020
134850,PLS,00484,2018,,,,
,,,,533170,PL,3064,2011
121989,PLS,00396,2015,,,,
,,,,2081990,PL,5013,2016
132160,PLS,00031,2018,,,,
,,,,2114097,PLN,47,2016
,,,,2270014,PL,408,2021
,,,,1279937,PL,1623,2015
,,,,1197985,MPV,673,2015
,,,,570001,PL,5280,2013
,,,,591684,PL,6327,2013
,,,,2088181,PL,5578,2016
,,,,2079342,PL,4711,2016
101863,PLS,00525,2011,539858,PL,3597,2012
,,,,1301078,PL,1740,2015
112744,PLS,00191,2013,,,,
,,,,2252197,PL,2561,2020
,,,,543746,PLP,171,2012
,,,,565714,PL,5044,2013
,,,,2260784,PL,4306,2020
140415,PL,00004,2020,2181447,PL,10560,2018
137976,PL,04338,2019,,,,
,,,,495891,PL,816,2011
,,,,520593,PL,2362,2011
119729,PLS,00034,2015,,,,
,,,,2126557,PL,7193,2017
,,,,2173226,PL,10108,2018
,,,,2242223,PL,1146,2020
,,,,2193743,PL,1394,2019
,,,,2242634,PL,1370,2020
,,,,2178529,PL,10396,2018
,,,,2131105,PEC,315,2017
,,,,599057,PL,6670,2013
,,,,2150564,PL,8516,2017
,,,,2117210,PL,6484,2016
,,,,2126173,PL,7169,2017
,,,,2263536,PL,4754,2020
,,,,542167,PLN,2,2012
,,,,497328,PL,911,2011
,,,,579700,PL,5718,2013
,,,,1214990,PL,1221,2015
101751,PLS,00511,2011,1594909,PL,2515,2015
,,,,2254466,PLV,16,2020
,,,,2264340,PL,4925,2020
131415,PLS,00423,2017,,,,
,,,,623481,PL,8019,2014
,,,,539951,PL,3609,2012
,,,,2175759,PEC,418,2018
,,,,533025,PL,3042,2011
,,,,2190655,PL,167,2019
,,,,2193923,PL,1483,2019
,,,,563535,PL,4855,2012
,,,,2263550,PL,4759,2020
114679,PLS,00415,2013,,,,
,,,,491793,PL,368,2011
,,,,495378,MPV,527,2011
131293,PEC,00035,2017,,,,
,,,,2141808,PL,7897,2017
140314,PL,00149,2019,,,,
,,,,2204494,PL,3098,2019
,,,,2176283,PLP,511,2018
101942,PLS,00534,2011,,,,
,,,,575959,PL,5524,2013
,,,,597019,PL,6585,2013
,,,,2268800,PL,130,2021
,,,,2115379,PL,6397,2016
,,,,579916,PEC,274,2013
115488,PLS,00493,2013,,,,
141220,PL,01012,2020,,,,
,,,,2213239,PL,4184,2019
128186,PLS,00031,2017,,,,
121426,PLS,00316,2015,2082293,PLP,270,2016
,,,,2112850,PL,6226,2016
113566,PLS,00276,2013,,,,
,,,,2125310,PL,7094,2017
,,,,2155927,PL,8840,2017
,,,,2132501,PL,7514,2017
,,,,2236967,PL,251,2020
,,,,2262905,PL,4583,2020
,,,,553802,PL,4336,2012
,,,,546187,PL,3966,2012
